"RT @FbioCarvalhoDo2: Lula de elegeu!

Zambelli fugiu.

Gabriel Monteiro foi preso.

Gui de Pádua morreu.

Bolsonaro com infecção.

Bolsonar…",0.31,0.19
"RT @saritacoelho: Sim, Lula mentiu sobre o tal ""sigilo de 100 anos"" de Bolsonaro. Agora, passadas as eleições, vem jornalista confirmar aqu…",0.31,0.19
RT @alertatotal: #3em1 Grupo de transição de Lula sugere consulta pública sobre regulação da internet. Pura mentira do PT. Establishment já…,0.31,0.19
"RT @renatajbarreto: Já temos os nomes de todos os artistas que vão cantar na posse do Lula, mas não temos os nomes dos ministros. 

Priorid…",0.31,0.19
"RT @ChucaElida: Divulguem ao máximo. O mundo precisa saber .
E 2 perguntas que não querem calar:
1) cadê os eleitores de Lula?????
2) Por q…",0.31,0.19
RT @lilianaf523: QATAR- DOHA.  La hinchada de Brasil canta “LULA LADRÓN” en el Estadio Lusail. https://t.co/AZmBgP0IZe,0.31,0.19
"RT @majorgabdf: @ptbrasil Já que você citou essa mentira, vamos falar sobre o Lula?
Segue: 2003 - ONG Rede 13 é extinta após receber R$ 7,5…",0.31,0.19
RT @danibacedo: enquanto a Equipe d Transição do Lula negocia uma PEC para garantir o Bolsa Família e a manutenção da Saúde e Educação.. a…,0.31,0.19
@camila_r_r_ conheci o lula no complex do alemao,0.31,0.19
"RT @BrasinhaNews: Dois fatos incontestáveis.

1 - Lula ""falsifica números.""
2 - ""Economia nacional em ordem."" https://t.co/hDtmzk0v8c",0.31,0.19
RT @toscano_rhea: @WillLisil @Madaveme1 ex-convict Lula isn’t on the ramp and the president of the electoral court will be arrested.  We Br…,0.31,0.19
"RT @GugaNoblat: Agora que Arthur Lira é Lula, o governo Bolsonaro quer acabar com o orçamento secreto que dizia estar fora de seu controle.…",0.31,0.19
"@ananias_1979 Lula tem que escolher muito bem as batalhas nesse governo, que será extremamente desafiador, no mínimo. A 1 grande batalha já está as claras e é a mais urgente, a luta contra a fome, que voltou com tudo. Infelizmente, não dá para resolver tudo ao mesmo tempo.",0.31,0.19
RT @KatieDaviscourt: The biggest question about the protests in Brazil is where are President-elect Lula’s supporters? Leftists are known f…,0.31,0.19
"RT @hilde_angel: https://t.co/8ATusDfHpX 
Chegou o momento de Lula subir do patamar de líder para o de Herói. https://t.co/epTB6aRH5A",0.31,0.19
"RT @joaodamoedo: Bolsonaro suspende os recursos do Orçamento Secreto após Lula declarar apoio a Lira.  

Ele confirma o que já sabíamos: es…",0.31,0.19
