RT @77_frota: Será que Bolsonaro é passado ? Rsrs 🇧🇷 https://t.co/k0Gn5je3Xl,1.0,1.35
RT @CamargoDireita: Vídeos do Bolsonaro cada vez menos enigmáticos (publicado hoje no Tik Tok). 🇧🇷 https://t.co/gSofmemPr0,1.0,1.35
RT @KatieDaviscourt: The biggest question about the protests in Brazil is where are President-elect Lula’s supporters? Leftists are known f…,1.0,1.35
RT @LucianoGiusepp4: Michel Winter é um marqueteiro e é próximo a Bolsonaro. https://t.co/9cnVBWbLq1,1.0,1.35
"RT @saritacoelho: Parabéns, Jair Bolsonaro! https://t.co/wIcSNI2IbI",1.0,1.35
"RT @APrimeiraVia: 🚨 CENSURA? Segundo a Folha, Governo Bolsonaro pede e Ministério Público Militar abre apuração contra Ciro. Governo acusa…",1.0,1.35
"@vanessnnavarro Bolsonaro é homem? 🤣🤣🤣
Fake News...🤣🤣🤣🤣🤣🤣 https://t.co/7TelXDs0B9",1.0,1.35
"RT @LucianoGiusepp4: Esperar o que de políticos? Já deviam ter feito alguma coisa, quando começaram a usurpar os poderes de Bolsonaro, ali…",1.0,1.35
"RT @UOLNoticias: Eduardo Bolsonaro viu Brasil da área VIP com buffet de luxo, turma e bebida https://t.co/5hhSmPZcyZ",1.0,1.35
"RT @CentralEleicoes: 🗣️Por que Bolsonaro discutiu com Carla Zambelli no jantar do PL?

Parlamentares do PL atribuem o início da desavença a…",1.0,1.35
"RT @saritacoelho: 1/4 - Alguns parlamentares, na audiência da Comissão de Transparência do Senado, que está em andamento, têm sustentado qu…",1.0,1.35
@jairbolsonaro Tamos juntos presidente Bolsonaro. ❤️,1.0,1.35
"RT @AugustoNPistola: O que faz nessa hora o eleitor que não votou no Bolsonaro, após uma enxurrada de manchetes do consórcio dizendo que o…",1.0,1.35
"RT @labboratto: DEPUTADO DANIEL SILVEIRA REVELA NA AUDIÊNCIA PÚBLICA DO SENADO DUAS BOMBAS:🚨🚨

1 - QUE O XANDAQUISTÃO AMEAÇOU SUA FAMÍLIA D…",1.0,1.35
"RT @CarolDeToni: O número de pessoas ocupadas chegou a 99,7 milhões, um recorde para série histórica, iniciada em 2012.

O Presidente Bolso…",1.0,1.35
RT @T11LBR10: O cara pediu pro Bolsonaro invocar o art. 142 DENTRO do Senado! https://t.co/krf4BrVy4v,1.0,1.35
"RT @jc_pe: Bolsonaro manda suspender pagamento do Orçamento secreto após apoio de Lula a Arthur Lira
https://t.co/efMSEJ3Pcg",1.0,1.35
RT @Estadao: Bolsonaro manda suspender dinheiro do orçamento secreto após Lula fechar apoio a Lira (via @EstadaoPolitica) https://t.co/dhXR…,1.0,1.35
"RT @delucca: Bolsonaro tem de sair da presidência direito pra cadeia, meu irmão https://t.co/tz6XAVd4kH",1.0,1.35
RT @Estadao: EDITORIAL: Dados reunidos pela equipe de transição sobre o governo Bolsonaro expõem mais do que cortes orçamentários: trata-se…,1.0,1.35
"RT @BlogdoNoblat: Quem diria... Os Bolsonaro, pai e filhos, agora fogem dos bolsonaristas e são criticados por  eles. Triste fim.",1.0,1.35
RT @T11LBR10: O cara pediu pro Bolsonaro invocar o art. 142 DENTRO do Senado! https://t.co/krf4BrVy4v,1.0,1.35
"@Vanessa_CLV @Max_1968 @GugaNoblat sim, o lula nem assumiu e já tem acesso ao BOLSOLÃO pra comprar a base que o Bolsonaro já comprou 😅",1.0,1.35
"RT @barbaragancia: Bolsonaro bloqueou compra medicamentos/insumos, habilitação de leitos hospitais e gastos c programas Farmácia Popular e…",1.0,1.35
"RT @labboratto: DEPUTADO DANIEL SILVEIRA REVELA NA AUDIÊNCIA PÚBLICA DO SENADO DUAS BOMBAS:🚨🚨

1 - QUE O XANDAQUISTÃO AMEAÇOU SUA FAMÍLIA D…",1.0,1.35
"RT @FbioCarvalhoDo2: Lula de elegeu!

Zambelli fugiu.

Gabriel Monteiro foi preso.

Gui de Pádua morreu.

Bolsonaro com infecção.

Bolsonar…",1.0,1.35
"RT @saritacoelho: Sim, Lula mentiu sobre o tal ""sigilo de 100 anos"" de Bolsonaro. Agora, passadas as eleições, vem jornalista confirmar aqu…",1.0,1.35
RT @paulolacoc: E dá-lhe Eduardo Bolsonaro visitando autoridades e distribuindo o “pendrive bomba” com informações da severa crise instituc…,1.0,1.35
RT @revistaoeste: Campanha de Bolsonaro teve prejuízo de R$ 38 mi por inserções não veiculadas https://t.co/zZj42aocNP,1.0,1.35
"RT @rosedbarros: Michel Winter é um marqueteiro e é próximo a Bolsonaro. 🙏🙌👏👏
 https://t.co/Lo7qphOnYp",1.0,1.35
"RT @DeputadoFederal: Segundo o Inpe, o desmatamento da Amazônia aumentou 60% no desgoverno Bolsonaro. Recorte mais recente mostra que, some…",1.0,1.35
"RT @GloboNews: “O que fizeram com o Estado brasileiro é criminoso”, diz Gleisi Hoffmann. Presidente do PT também afirma que a Caixa serviu…",1.0,1.35
"RT @camarotedacpi: ⚖️ CHORA MAIS

Desesperado, o PL (Partido Liberal) de Jair Bolsonaro pediu ao ministro Alexandre de Moraes, presidente d…",1.0,1.35
@nnunesjr @joaodamoedo Ñ é passar vergonha e q ele quer continuar com as narrativas contra o Bolsonaro. Ele sabe disso.,1.0,1.35
RT @T11LBR10: O cara pediu pro Bolsonaro invocar o art. 142 DENTRO do Senado! https://t.co/krf4BrVy4v,1.0,1.35
RT @T11LBR10: O cara pediu pro Bolsonaro invocar o art. 142 DENTRO do Senado! https://t.co/krf4BrVy4v,1.0,1.35
"RT @GugaNoblat: Agora que Arthur Lira é Lula, o governo Bolsonaro quer acabar com o orçamento secreto que dizia estar fora de seu controle.…",1.0,1.35
"@brasil247 Kkkkkk, filtra aqui os comentários. Idiotas. Bolsonaro reeleito.",1.0,1.35
se a angel é chata eu sou o que?o Bolsonaro mano,1.0,1.35
"RT @floresdepapel6: 30.11.22 Post do presidente Bolsonaro no tik tok 
Música ""Minha Terra tem Palmeiras -Momento Espírita"" https://t.co/Drr…",1.0,1.35
RT @KatieDaviscourt: The biggest question about the protests in Brazil is where are President-elect Lula’s supporters? Leftists are known f…,1.0,1.35
"RT @OPauloKogos: Eduardo Bolsonaro vai pro Qatar com dinheiro dele defender o Brasil perante os sheikhs e todo mundo quer o fígado dele

O…",1.0,1.35
"RT @joaodamoedo: Bolsonaro suspende os recursos do Orçamento Secreto após Lula declarar apoio a Lira.  

Ele confirma o que já sabíamos: es…",1.0,1.35
"@Ailton986950536 @leandroruschel Cara… na moral. Bolsonaro só está preocupado com o próprio rabo, com medo de ser preso. As FA não vão se arriscar em uma aventura golpista por conta de um pária internacional.
Bola pra frente!",1.0,1.35
"RT @Fiuzafirmao2: 📍RECADO PRESIDENTE BOLSONARO ATRAVÉS DE UM DE SEUS ACESSORES.
""NÃO SIGAM NINGUÉM,  NÃO OUÇAM NINGUÉM, OUÇAM APENAS O SEU…",1.0,1.35
"RT @delucca: Bolsonaro tem de sair da presidência direito pra cadeia, meu irmão https://t.co/tz6XAVd4kH",1.0,1.35
"RT @BlogdoNoblat: Quem diria... Os Bolsonaro, pai e filhos, agora fogem dos bolsonaristas e são criticados por  eles. Triste fim.",1.0,1.35
RT @Fiuzafirmao2: 📍Bolsonaro em Jantar com aliados 🇧🇷 https://t.co/ds6bWFQ5z0,1.0,1.35
RT @77_frota: Por isso que hoje tinha um monte de Deputado xingando o Bolsonaro rs inclusive alguns que são soldados dele.Bolsonaro manda s…,1.0,1.35
"Documento confirma que governo Bolsonaro omitiu da COP a taxa de desmatamento na Amazônia
https://t.co/2gkx1DekTX",1.0,1.35
"RT @vanessnnavarro: Japão declara ao mundo que a Ivermectina é mais eficaz que a vacina, remédio este, defendido como tratamento precoce pe…",1.0,1.35
"RT @LeoMaranhao22: 🚨 ART 142, Agora é com o PRESIDENTE JAIR BOLSONARO. https://t.co/AcK7Obn7OG",1.0,1.35
"Vejam vcs que quem está por trás do ORÇAMENTO SECRETO...

...e SÓ O LULA É LADRÃO... mas fiquem despreocupados, logo, logo ele irá perder o cardo de chefe de estado e poderá ser investigado!!!

https://t.co/uV4NSqy8KU",1.0,1.35
"RT @labboratto: DEPUTADO DANIEL SILVEIRA REVELA NA AUDIÊNCIA PÚBLICA DO SENADO DUAS BOMBAS:🚨🚨

1 - QUE O XANDAQUISTÃO AMEAÇOU SUA FAMÍLIA D…",1.0,1.35
"@samiabomfim Se você ganhasse pelas vezes que disse a palavra ""bolsonarista"", teria enriquecido. Vc não faz outra coisa na vida que pensar em Bolsonaro. Se eu fosse seu marido, estaria preocupado com essa atração.",1.0,1.35
@PavanFilipe @MariliaArraes Que nada amigo! Preso será Bolsonaro e as paquitas dele kkkkk,1.0,1.35
"A equipe reconhece a importância do trabalho da CPI da Covid-19, mas promete ir além e aprofundar investigações

Equipe de transição vai passar pente fino em compra de Cloroquina por Bolsonaro | Revista Fórum https://t.co/zM47XPHkUl",1.0,1.35
RT @T11LBR10: O cara pediu pro Bolsonaro invocar o art. 142 DENTRO do Senado! https://t.co/krf4BrVy4v,1.0,1.35
RT @77_frota: Bolsonaro disse no debate que não tinha controle do orçamento secreto . Como que ele agora disse que vai interromper ? Se ele…,1.0,1.35
"@joaodamoedo O Lula sempre quis acabar com o orçamento secreto o Bolsonaro acabou , já que o Lula vai governar ele que faça outro projeto e peça voto https://t.co/tdsMu8uDwK",1.0,1.35
"@brenopecanha @BenesOliveira @OGloboPolitica Será que vc sabe ler? Bolsonaro 236 k 
Dilmo (ladrão) 37,2 https://t.co/5jYZpRMNMk",1.0,1.35
"@Doutor_Dzol e olha que julgavam ele kisór né, pelo fato dele apoiar Bolsonaro, é muito guegue",1.0,1.35
"RT @Fiuzafirmao2: 📍O golpe foi orquestrado desde que o Bolsonaro foi eleito, pois não conseguiram assassiná-lo!",1.0,1.35
"RT @saritacoelho: Sim, Lula mentiu sobre o tal ""sigilo de 100 anos"" de Bolsonaro. Agora, passadas as eleições, vem jornalista confirmar aqu…",1.0,1.35
RT @77_frota: Bolsonaro disse no debate que não tinha controle do orçamento secreto . Como que ele agora disse que vai interromper ? Se ele…,1.0,1.35
